tweet_id,timestamp,source,rating_numerator,rating_denominator,name,img_num,retweet_count,favorite_count,status,score,breed,p_conf
712438159032893441,2016-03-23 00:37:48,Twitter for iPhone,11.0,10,Kane,1,1745,5773,,1.1,Great Pyrenees,0.069457
712097430750289920,2016-03-22 02:03:52,Twitter for iPhone,10.0,10,,1,1165,4123,,1.0,Labrador Retriever,0.720481
712092745624633345,2016-03-22 01:45:15,Twitter for iPhone,7.0,10,Steven,1,1011,3197,,0.7,,0.0
712085617388212225,2016-03-22 01:16:55,Twitter for iPhone,11.0,10,Olive,2,554,3515,,1.1,Shih Tzu,0.625129
712065007010385924,2016-03-21 23:55:01,Twitter for iPhone,6.0,10,Chester,1,698,2443,,0.6,,0.0
711968124745228288,2016-03-21 17:30:03,Twitter for iPhone,10.0,10,Winston,1,2584,8738,pupper,1.0,,0.0
711743778164514816,2016-03-21 02:38:34,Twitter for iPhone,11.0,10,Roosevelt,1,1097,3086,,1.1,Lakeland Terrier,0.459515
711732680602345472,2016-03-21 01:54:29,Twitter for iPhone,10.0,10,,3,4621,9713,,1.0,Ibizan Hound,0.334929
711694788429553666,2016-03-20 23:23:54,Twitter for iPhone,13.0,10,,1,20400,35709,,1.3,,0.0
711652651650457602,2016-03-20 20:36:28,Twitter for iPhone,9.0,10,Gary,1,1032,4208,,0.9,,0.0
711363825979756544,2016-03-20 01:28:47,Twitter for iPhone,11.0,10,,1,1281,3981,,1.1,Pembroke,0.7509060000000001
711306686208872448,2016-03-19 21:41:44,Twitter for iPhone,3.0,10,,1,812,3584,,0.3,Dandie Dinmont,0.0867925
711008018775851008,2016-03-19 01:54:56,Twitter for iPhone,11.0,10,Chuckles,1,703,3255,pupper,1.1,French Bulldog,0.731405
710997087345876993,2016-03-19 01:11:29,Twitter for iPhone,12.0,10,Milo,1,1554,4943,,1.2,Malamute,0.28126
710844581445812225,2016-03-18 15:05:29,Twitter for iPhone,10.0,10,Staniel,1,775,2765,,1.0,Pembroke,0.200407
710833117892898816,2016-03-18 14:19:56,Twitter for iPhone,12.0,10,Sora,1,603,2928,,1.2,Pembroke,0.803742
710658690886586372,2016-03-18 02:46:49,Twitter for iPhone,80.0,80,,1,633,2513,pupper,1.0,Soft Coated Wheaten Terrier,0.948617
710588934686908417,2016-03-17 22:09:38,Twitter for iPhone,12.0,10,Beemo,4,2099,4947,,1.2,Pembroke,0.982004
710283270106132480,2016-03-17 01:55:02,Twitter for iPhone,11.0,10,Gunner,2,578,2298,,1.1,Shih Tzu,0.932401
710272297844797440,2016-03-17 01:11:26,Twitter for iPhone,11.0,10,,1,1414,4911,,1.1,Old English Sheepdog,0.586307
710269109699739648,2016-03-17 00:58:46,Twitter for iPhone,13.0,10,,1,1255,2597,,1.3,Pug,0.415495
710153181850935296,2016-03-16 17:18:07,Twitter for iPhone,11.0,10,Lacy,2,1001,3141,,1.1,Cocker Spaniel,0.00271296
710140971284037632,2016-03-16 16:29:35,Twitter for iPhone,8.0,10,Tater,1,1000,2999,,0.8,Pekinese,0.95317
710117014656950272,2016-03-16 14:54:24,Twitter for iPhone,11.0,10,,2,2224,5975,pupper,1.1,Toy Poodle,0.802092
709918798883774466,2016-03-16 01:46:45,Twitter for iPhone,12.0,10,Watson,2,1207,3235,,1.2,Pembroke,0.956222
709901256215666688,2016-03-16 00:37:03,Twitter for iPhone,12.0,10,,2,112,730,pupper,1.2,,0.0
709852847387627521,2016-03-15 21:24:41,Twitter for iPhone,12.0,10,,2,1331,3803,,1.2,Chihuahua,0.945629
709566166965075968,2016-03-15 02:25:31,Twitter for iPhone,12.0,10,Olaf,1,1363,3846,,1.2,Chow,0.999837
709556954897764353,2016-03-15 01:48:55,Twitter for iPhone,12.0,10,Cecil,2,1196,3575,,1.2,Golden Retriever,0.790026
709519240576036864,2016-03-14 23:19:03,Twitter for iPhone,9.0,10,Vince,1,276,1612,,0.9,Cocker Spaniel,0.414982
709449600415961088,2016-03-14 18:42:20,Twitter for iPhone,10.0,10,Karma,2,663,2417,,1.0,Maltese Dog,0.780187
709409458133323776,2016-03-14 16:02:49,Twitter for iPhone,8.0,10,Billy,1,782,2836,,0.8,Shetland Sheepdog,0.79745
709225125749587968,2016-03-14 03:50:21,Twitter for iPhone,11.0,10,Walker,1,643,2604,,1.1,Labrador Retriever,0.271109
709207347839836162,2016-03-14 02:39:42,Twitter for iPhone,11.0,10,Penny,1,6529,13684,,1.1,Chihuahua,0.948323
709198395643068416,2016-03-14 02:04:08,Twitter for iPhone,45.0,50,,1,716,2623,,0.9,Borzoi,0.490783
709158332880297985,2016-03-13 23:24:56,Twitter for iPhone,10.0,10,Rodney,1,469,2224,,1.0,Siberian Husky,0.212957
709042156699303936,2016-03-13 15:43:18,Twitter for iPhone,9.0,10,Klevin,1,1853,5174,,0.9,Rottweiler,0.0681793
708845821941387268,2016-03-13 02:43:08,Twitter for iPhone,9.0,10,,1,1008,3217,pupper,0.9,Schipperke,0.74564
708834316713893888,2016-03-13 01:57:25,Twitter for iPhone,10.0,10,Malikai,1,568,1848,,1.0,Eskimo Dog,0.283945
708810915978854401,2016-03-13 00:24:26,Twitter for iPhone,10.0,10,Mister,2,7800,17967,,1.0,Golden Retriever,0.976139
708738143638450176,2016-03-12 19:35:15,Twitter for iPhone,11.0,10,Coco,1,914,2984,,1.1,Pomeranian,0.933457
708711088997666817,2016-03-12 17:47:45,Twitter for iPhone,11.0,10,Smokey,2,829,2771,,1.1,German Short Haired Pointer,0.0526946
708479650088034305,2016-03-12 02:28:06,Twitter for iPhone,13.0,10,Bear,1,760,2756,,1.3,Shih Tzu,0.218479
708469915515297792,2016-03-12 01:49:25,Twitter for iPhone,11.0,10,Bobble,1,921,3343,,1.1,Chihuahua,0.748163
708356463048204288,2016-03-11 18:18:36,Twitter for iPhone,10.0,10,Oliver,2,1511,3907,,1.0,Pug,0.871283
708349470027751425,2016-03-11 17:50:48,Twitter for iPhone,11.0,10,River,1,829,2552,,1.1,Basenji,0.187158
708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,10.0,10,Jebberson,1,1722,4639,,1.0,Cardigan,0.350993
708130923141795840,2016-03-11 03:22:23,Twitter for iPhone,11.0,10,,1,935,3682,,1.1,French Bulldog,0.710354
708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,9.0,10,Cooper,1,1101,2924,,0.9,Norwich Terrier,0.264483
708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,10.0,10,Remington,1,606,2109,,1.0,Staffordshire Bullterrier,0.5161060000000001
708026248782585858,2016-03-10 20:26:26,Twitter for iPhone,13.0,10,,1,2158,4772,,1.3,Malinois,0.7864680000000001
707995814724026368,2016-03-10 18:25:30,Twitter for iPhone,12.0,10,Farfle,1,1268,3372,,1.2,,0.0
707969809498152960,2016-03-10 16:42:10,Twitter for iPhone,11.0,10,Rufus,1,1090,2932,,1.1,Toy Poodle,0.908491
707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,11.0,10,Sadie,1,1072,3570,,1.1,Miniature Pinscher,0.890426
707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,10.0,10,,1,691,2706,,1.0,Whippet,0.738371
707693576495472641,2016-03-09 22:24:31,Twitter for iPhone,7.0,10,Jiminus,1,1121,3739,,0.7,,0.0
707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,12.0,10,Harper,1,7196,18484,,1.2,Golden Retriever,0.383223
707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,4.0,10,Keurig,1,785,2487,,0.4,Kuvasz,0.149391
707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,11.0,10,,1,670,2475,pupper,1.1,Lakeland Terrier,0.7382770000000001
707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,10.0,10,Clarkus,1,1478,3823,,1.0,Chihuahua,0.888468
707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,9.0,10,,1,1208,3585,,0.9,Golden Retriever,0.637225
707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,10.0,10,Finnegus,2,725,2691,pupper,1.0,Bernese Mountain Dog,0.979235
707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,10.0,10,Cassie,1,901,3008,,1.0,Blenheim Spaniel,0.370717
707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,11.0,10,Cupcake,1,754,2790,,1.1,Samoyed,0.8973120000000001
707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,10.0,10,Kathmandu,1,897,2391,,1.0,Pug,0.642426
707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,12.0,10,Tucker,2,1535,4424,,1.2,Cocker Spaniel,0.559658
707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,11.0,10,Ellie,1,659,2496,,1.1,Chihuahua,0.58378
706901761596989440,2016-03-07 17:58:08,Twitter for iPhone,3.0,10,Elliot,1,676,2255,,0.3,,0.0
706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,12.0,10,Katie,1,1091,3608,,1.2,Toy Poodle,0.717584
706644897839910912,2016-03-07 00:57:27,Twitter for iPhone,9.0,10,Shadow,1,1220,2804,,0.9,Chihuahua,0.132928
706593038911545345,2016-03-06 21:31:22,Twitter for iPhone,10.0,10,,1,716,2350,,1.0,,0.0
706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,11.0,10,Oliver,1,1574,3757,,1.1,Chow,0.541794
706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,12.0,10,,1,1147,3388,,1.2,Golden Retriever,0.7726850000000001
706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,12.0,10,Koda,1,1030,3755,,1.2,Tibetan Mastiff,0.956462
706310011488698368,2016-03-06 02:46:44,Twitter for iPhone,12.0,10,,1,8987,23355,pupper,1.2,Pembroke,0.6981649999999999
706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,11.0,10,,1,521,1850,,1.1,Border Terrier,0.587101
706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,11.0,10,Kara,1,1027,2964,,1.1,Papillon,0.743715
706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,7.0,10,Dexter,1,1811,5605,,0.7,Samoyed,0.430418
705975130514706432,2016-03-05 04:36:02,Twitter for iPhone,10.0,10,Adele,1,838,3386,pupper,1.0,Staffordshire Bullterrier,0.5877640000000001
705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,12.0,10,Lucy,1,1005,3424,,1.2,Golden Retriever,0.776346
705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,10.0,10,Max,1,640,2582,,1.0,Collie,0.808276
705786532653883392,2016-03-04 16:06:36,Twitter for iPhone,11.0,10,,1,592,2125,pupper,1.1,Labrador Retriever,0.14849600000000002
705591895322394625,2016-03-04 03:13:11,Twitter for iPhone,11.0,10,,1,1301,3453,,1.1,Basenji,0.877207
705475953783398401,2016-03-03 19:32:29,Twitter for iPhone,12.0,10,Zara,1,1042,3220,,1.2,Golden Retriever,0.908784
705442520700944385,2016-03-03 17:19:38,Twitter for iPhone,12.0,10,Cooper,1,1850,4860,,1.2,Great Pyrenees,0.309106
705428427625635840,2016-03-03 16:23:38,Twitter for iPhone,11.0,10,Ambrose,1,1924,4173,pupper,1.1,Chihuahua,0.774792
705239209544720384,2016-03-03 03:51:44,Twitter for iPhone,11.0,10,Jimothy,1,848,3271,,1.1,Chihuahua,0.15795
705223444686888960,2016-03-03 02:49:06,Twitter for iPhone,9.0,10,Bode,1,898,2816,,0.9,Chesapeake Bay Retriever,0.0773733
705102439679201280,2016-03-02 18:48:16,Twitter for iPhone,10.0,10,Terrenth,1,580,2339,,1.0,Collie,0.457672
705066031337840642,2016-03-02 16:23:36,Twitter for iPhone,12.0,10,Reese,1,680,2363,,1.2,Airedale,0.868658
704871453724954624,2016-03-02 03:30:25,Twitter for iPhone,12.0,10,,1,1244,4564,,1.2,Norfolk Terrier,0.689504
704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,10.0,10,,1,609,2452,pupper,1.0,Pug,0.284428
704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,12.0,10,,1,1722,5571,,1.2,Golden Retriever,0.85724
704819833553219584,2016-03-02 00:05:17,Twitter for iPhone,7.0,10,Chesterson,1,1130,2886,,0.7,,0.0
704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,13.0,10,,1,3244,7243,pupper,1.3,Chihuahua,0.100418
704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,12.0,10,,1,1119,3196,,1.2,Chihuahua,0.376541
704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,11.0,10,Lucia,1,1193,3707,,1.1,Samoyed,0.979206
704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,12.0,10,Bisquick,1,3972,8761,,1.2,Pembroke,0.980695
704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,10.0,10,Ralphson,1,390,1722,pupper,1.0,Brittany Spaniel,0.0829173
704113298707505153,2016-02-29 01:17:46,Twitter for iPhone,8.0,10,Stanley,2,629,2022,,0.8,,0.0
704054845121142784,2016-02-28 21:25:30,Twitter for iPhone,60.0,50,,1,1023,3193,pupper,1.2,Great Pyrenees,0.6679390000000001
703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,10.0,10,,1,523,2015,,1.0,Labrador Retriever,0.990119
703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,10.0,10,,2,1267,3609,,1.0,Boxer,0.838994
703631701117943808,2016-02-27 17:24:05,Twitter for iPhone,11.0,10,Bella,2,766,2840,,1.1,,0.0
703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,10.0,10,Scooter,1,1698,4214,pupper,1.0,Pembroke,0.756441
703425003149250560,2016-02-27 03:42:44,Twitter for iPhone,9.0,10,,1,1554,4153,,0.9,Miniature Pinscher,0.292866
703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,10.0,10,,1,779,2677,pupper,1.0,,0.0
703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,12.0,10,Charlie,2,1280,3821,,1.2,Golden Retriever,0.945664
703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,9.0,10,Socks,1,429,2079,,0.9,Border Collie,0.894842
703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,12.0,10,,1,617,2143,pupper,1.2,Kuvasz,0.038243
703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,11.0,10,,2,3480,8044,,1.1,Pembroke,0.778503
703041949650034688,2016-02-26 02:20:37,Twitter for iPhone,10.0,10,,1,14089,28862,,1.0,,0.0
702932127499816960,2016-02-25 19:04:13,Twitter for iPhone,6.0,10,Chip,1,807,2813,,0.6,,0.0
702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,11.0,10,Lucy,1,1212,3508,,1.1,Golden Retriever,0.514085
702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,10.0,10,Rambo,1,632,2390,,1.0,Bloodhound,0.381227
702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,11.0,10,Sansa,1,3691,11278,pupper,1.1,Kelpie,0.219179
702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,12.0,10,,3,1083,3122,,1.2,Pomeranian,0.714367
702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,12.0,10,,3,1150,3590,,1.2,West Highland White Terrier,0.769159
702276748847800320,2016-02-23 23:39:59,Twitter for iPhone,11.0,10,,1,855,2695,,1.1,Boston Bull,0.697303
702217446468493312,2016-02-23 19:44:20,Twitter for iPhone,9.0,10,,1,1515,5243,,0.9,Golden Retriever,0.242419
701981390485725185,2016-02-23 04:06:20,Twitter for iPhone,12.0,10,Fiji,1,1102,3740,,1.2,Pomeranian,0.491022
701952816642965504,2016-02-23 02:12:47,Twitter for iPhone,11.0,10,Rilo,1,1146,4146,,1.1,Toy Poodle,0.33170700000000003
701889187134500865,2016-02-22 21:59:57,Twitter for iPhone,11.0,10,Bilbo,1,1553,3890,,1.1,French Bulldog,0.902856
701601587219795968,2016-02-22 02:57:08,Twitter for iPhone,10.0,10,Coopson,1,521,2286,,1.0,Chihuahua,0.993661
701570477911896070,2016-02-22 00:53:31,Twitter for iPhone,9.0,10,Yoda,1,1050,3068,,0.9,Yorkshire Terrier,0.90799
701545186879471618,2016-02-21 23:13:01,Twitter for iPhone,10.0,10,Millie,1,678,2892,pupper,1.0,Border Collie,0.280893
701214700881756160,2016-02-21 01:19:47,Twitter for iPhone,12.0,10,,1,5779,13398,,1.2,Chihuahua,0.615163
700890391244103680,2016-02-20 03:51:05,Twitter for iPhone,11.0,10,Chet,1,650,2426,,1.1,Schipperke,0.122356
700864154249383937,2016-02-20 02:06:50,Twitter for iPhone,12.0,10,,1,683,2818,pupper,1.2,Kuvasz,0.8058569999999999
700847567345688576,2016-02-20 01:00:55,Twitter for iPhone,10.0,10,Crouton,1,555,2631,,1.0,Rhodesian Ridgeback,0.252514
700796979434098688,2016-02-19 21:39:54,Twitter for iPhone,7.0,10,Daniel,1,1080,2661,,0.7,,0.0
700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,11.0,10,,1,10590,25015,,1.1,Great Pyrenees,0.481333
700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,10.0,10,Vincent,1,910,2881,,1.0,American Staffordshire Terrier,0.569501
700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,12.0,10,Kaia,1,642,2476,,1.2,Norwegian Elkhound,0.160205
700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,6.0,10,Murphy,1,2018,4523,,0.6,Pomeranian,0.110268
700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,10.0,10,Dotsy,1,832,2887,,1.0,Beagle,0.16258499999999998
700151421916807169,2016-02-18 02:54:41,Twitter for iPhone,11.0,10,,1,750,2444,pupper,1.1,Italian Greyhound,0.17683800000000002
700143752053182464,2016-02-18 02:24:13,Twitter for iPhone,10.0,10,,1,3103,8230,pupper,1.0,Golden Retriever,0.53246
700062718104104960,2016-02-17 21:02:13,Twitter for iPhone,6.0,10,Eazy,1,774,2876,,0.6,,0.0
700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,10.0,10,Coops,1,657,2250,,1.0,West Highland White Terrier,0.726571
700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,9.0,10,Thumas,1,1523,3615,,0.9,Chihuahua,0.369488
699801817392291840,2016-02-17 03:45:29,Twitter for iPhone,11.0,10,Cooper,2,1084,3326,pupper,1.1,Golden Retriever,0.808978
699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,12.0,10,Nala,1,554,2451,,1.2,Border Terrier,0.35506
699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,10.0,10,,1,1393,3028,,1.0,Malinois,0.706038
699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,11.0,10,Fillup,1,686,2135,,1.1,Dandie Dinmont,0.271683
699691744225525762,2016-02-16 20:28:06,Twitter for iPhone,5.0,10,Dave,1,5145,11206,,0.5,,0.0
699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,12.0,10,Archie,3,2926,6486,,1.2,Pembroke,0.9694
699434518667751424,2016-02-16 03:25:58,Twitter for iPhone,12.0,10,,1,574,2374,pupper,1.2,Golden Retriever,0.836572
699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,10.0,10,,1,379,1498,,1.0,Pug,0.99786
699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,11.0,10,Miley,1,687,2250,,1.1,Samoyed,0.517479
699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,11.0,10,Calbert,1,494,2050,,1.1,Cairn,0.337557
699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,10.0,10,,1,977,3451,,1.0,Labrador Retriever,0.309696
699088579889332224,2016-02-15 04:31:20,Twitter for iPhone,3.0,10,Charl,1,711,2441,,0.3,,0.0
699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,8.0,10,Reagan,3,739,2668,,0.8,Schipperke,0.667324
699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,12.0,10,,1,1320,3274,,1.2,Shih Tzu,0.599587
699036661657767936,2016-02-15 01:05:02,Twitter for iPhone,13.0,10,,1,1337,2852,pupper,1.3,Chihuahua,0.222943
698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,13.0,10,Oliver,1,1108,3689,,1.3,Norfolk Terrier,0.24634
698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,11.0,10,,1,1014,2959,,1.1,Italian Greyhound,0.382378
698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,10.0,10,,3,694,2778,,1.0,German Short Haired Pointer,0.983131
698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,10.0,10,Cuddles,1,770,2701,,1.0,Samoyed,0.329895
698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,7.0,10,Rusty,1,425,1597,,0.7,Brittany Spaniel,0.931963
698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,12.0,10,,1,384,1397,,1.2,Samoyed,0.15846400000000002
698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,9.0,10,Claude,1,698,2522,,0.9,French Bulldog,0.998544
698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,10.0,10,Jessiga,1,510,2037,,1.0,Pug,0.990191
698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,11.0,10,Maximus,1,1068,2476,,1.1,Boxer,0.8830479999999999
698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,11.0,10,Franklin,1,2258,5186,,1.1,Italian Greyhound,0.107948
698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,9.0,10,Beau,1,6716,18319,,0.9,Labrador Retriever,0.64369
698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,10.0,10,Lily,1,824,3072,,1.0,Chesapeake Bay Retriever,0.351868
697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,11.0,10,,1,369,1660,,1.1,Staffordshire Bullterrier,0.280222
697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,11.0,10,Doug,2,1448,3586,,1.1,Pembroke,0.984783
697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,10.0,10,Cassie,1,774,2623,,1.0,Great Dane,0.126924
697881462549430272,2016-02-11 20:34:41,Twitter for iPhone,10.0,10,Carter,1,1332,3293,,1.0,,0.0
697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,11.0,10,,1,1137,3451,pupper,1.1,Lhasa,0.521931
697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,11.0,10,,1,1419,3296,pupper,1.1,Shetland Sheepdog,0.621668
697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,8.0,10,Ole,1,569,2243,,0.8,Whippet,0.119805
697482927769255936,2016-02-10 18:11:03,Twitter for iPhone,11.0,10,Blipson,1,762,2652,,1.1,,0.0
697463031882764288,2016-02-10 16:51:59,Twitter for iPhone,44.0,40,,1,1547,3730,,1.1,Labrador Retriever,0.999885
697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,10.0,10,Bentley,1,2080,5102,,1.0,Toy Poodle,0.880014
697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,8.0,10,,1,1126,3597,,0.8,Great Dane,0.999223
697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,10.0,10,Charlie,1,1310,3300,,1.0,Great Dane,0.173989
697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,10.0,10,Oakley,1,748,2735,,1.0,Eskimo Dog,0.0635328
696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,12.0,10,Rosie,1,1152,3476,,1.2,Chihuahua,0.297735
696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,9.0,10,,1,756,2579,,0.9,Appenzeller,0.665628
696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,12.0,10,,1,2001,5285,,1.2,Kuvasz,0.383941
696877980375769088,2016-02-09 02:07:12,Twitter for iPhone,9.0,10,Misty,1,798,2676,pupper,0.9,,0.0
696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,10.0,10,Reptar,1,396,1605,,1.0,Toy Poodle,0.0983781
696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,9.0,10,Trevith,1,752,2603,pupper,0.9,Chesapeake Bay Retriever,0.321589
696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,12.0,10,,1,1163,2779,,1.2,Briard,0.369063
696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,7.0,10,Berb,1,1280,3516,,0.7,Borzoi,0.132845
695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,11.0,10,,1,1315,3275,,1.1,Pomeranian,0.382234
695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,13.0,10,Wyatt,1,877,3478,,1.3,Samoyed,0.962139
695767669421768709,2016-02-06 00:35:13,Twitter for iPhone,13.0,10,,1,850,2047,,1.3,Soft Coated Wheaten Terrier,0.805139
695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,8.0,10,Calvin,1,2364,4992,,0.8,Old English Sheepdog,0.693857
695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,12.0,10,,1,2018,4766,,1.2,Basenji,0.748904
695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,10.0,10,Bob,1,4000,9420,,1.0,Pug,0.997445
695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,10.0,10,Colin,2,1664,3991,,1.0,Maltese Dog,0.678547
695095422348574720,2016-02-04 04:03:57,Twitter for iPhone,12.0,10,,1,680,2873,pupper,1.2,Papillon,0.227784
695074328191332352,2016-02-04 02:40:08,Twitter for iPhone,11.0,10,Lorenzo,1,1234,3097,pupper,1.1,Shih Tzu,0.5101060000000001
695064344191721472,2016-02-04 02:00:27,Twitter for iPhone,4.0,10,,1,680,1762,,0.4,,0.0
695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,6.0,10,Brian,1,881,2910,,0.6,Boston Bull,0.761454
694905863685980160,2016-02-03 15:30:43,Twitter for iPhone,10.0,10,Archie,1,1048,3031,,1.0,,0.0
694669722378485760,2016-02-02 23:52:22,Twitter for iPhone,12.0,10,Phil,2,13452,25970,,1.2,,0.0
694356675654983680,2016-02-02 03:08:26,Twitter for iPhone,10.0,10,,1,325,1643,pupper,1.0,Pomeranian,0.144272
694352839993344000,2016-02-02 02:53:12,Twitter for iPhone,10.0,10,Olivi,2,696,2231,,1.0,Australian Terrier,0.407886
694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,9.0,10,Grady,1,567,2189,pupper,0.9,Boxer,0.99006
694206574471057408,2016-02-01 17:11:59,Twitter for iPhone,10.0,10,,1,2286,4571,,1.0,Shih Tzu,0.352547
694183373896572928,2016-02-01 15:39:48,Twitter for iPhone,9.0,10,Lola,1,1036,3219,,0.9,Pekinese,0.08087000000000001
694001791655137281,2016-02-01 03:38:15,Twitter for iPhone,11.0,10,Chester,1,1173,3691,,1.1,Pembroke,0.769999
693942351086120961,2016-01-31 23:42:03,Twitter for iPhone,10.0,10,Kobe,1,413,1883,,1.0,Groenendael,0.550796
693647888581312512,2016-01-31 04:11:58,Twitter for iPhone,7.0,10,,1,669,2943,,0.7,,0.0
693642232151285760,2016-01-31 03:49:30,Twitter for iPhone,9.0,10,Freddery,1,468,2776,,0.9,Scottish Deerhound,0.111893
693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,12.0,10,,1,889,2670,pupper,1.2,Pug,0.841987
693622659251335168,2016-01-31 02:31:43,Twitter for iPhone,10.0,10,,1,421,1680,,1.0,Malamute,0.449298
693590843962331137,2016-01-31 00:25:18,Twitter for iPhone,3.0,10,Phil,1,2219,5541,pupper,0.3,,0.0
693486665285931008,2016-01-30 17:31:20,Twitter for iPhone,11.0,10,Lincoln,1,694,1933,,1.1,,0.0
693280720173801472,2016-01-30 03:52:58,Twitter for iPhone,10.0,10,Sadie,1,1398,3654,,1.0,Labrador Retriever,0.340008
